workerid,proliferate.condition,accuracy,accuracy_bool,accuracy_finish_line,age,bonus,choices,condition,correct,correct_response,crosses,end_posision,end_position,ethnicity,failed_audio,failed_images,failed_video,feedback,gender,internal_node_id,overall_accuracy,question_order,race,response,rt,selected_position,stimulus,success,surprise_setup,time_elapsed,timeout,trial,trial_index,trial_type,view_history,error
1577,3_ramp_blue,,0,,,,,3,False,No,False,,1,,,,,,,0.0-11.0-0.0,,,,Yes,1250,,stimuli/lr_hy_r_first.jpg,,,93670,,prediction_trial,25,image-button-response,,
1577,3_ramp_blue,,,,,,,3,False,,,,,,,,,,,0.0-11.0-1.0,,,,,,,['stimuli/lr_hy_r.mp4'],,,101616,,video_trial,26,video-button-response,,
1577,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-11.0-2.0,,,,0,622,,stimuli/lr_hy_r_last.jpg,,,102250,,feedback_trial,27,image-button-response,,
1577,3_ramp_blue,,0,,,,,3,False,No,False,,2,,,,,,,0.0-12.0-0.0,,,,Yes,2634,,stimuli/hb_lb_r_first.jpg,,,104888,,prediction_trial,28,image-button-response,,
1577,3_ramp_blue,,,,,,,3,False,,,,,,,,,,,0.0-12.0-1.0,,,,,,,['stimuli/hb_lb_r.mp4'],,,113167,,video_trial,29,video-button-response,,
1577,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-12.0-2.0,,,,0,587,,stimuli/hb_lb_r_last.jpg,,,113763,,feedback_trial,30,image-button-response,,
1577,3_ramp_blue,,1,,,,,3,True,Yes,True,,3,,,,,,,0.0-13.0-0.0,,,,Yes,1409,,stimuli/lr_lb_r_first.jpg,,,115181,,prediction_trial,31,image-button-response,,
1577,3_ramp_blue,,,,,,,3,True,,,,,,,,,,,0.0-13.0-1.0,,,,,,,['stimuli/lr_lb_r.mp4'],,,123466,,video_trial,32,video-button-response,,
1577,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-13.0-2.0,,,,0,600,,stimuli/lr_lb_r_last.jpg,,,124072,,feedback_trial,33,image-button-response,,
1577,3_ramp_blue,,0,,,,,3,False,No,False,,1,,,,,,,0.0-14.0-0.0,,,,Yes,1414,,stimuli/lr_hy_r_first.jpg,,,125493,,prediction_trial,34,image-button-response,,
1577,3_ramp_blue,,,,,,,3,False,,,,,,,,,,,0.0-14.0-1.0,,,,,,,['stimuli/lr_hy_r.mp4'],,,133447,,video_trial,35,video-button-response,,
1577,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-14.0-2.0,,,,0,455,,stimuli/lr_hy_r_last.jpg,,,133911,,feedback_trial,36,image-button-response,,
1577,3_ramp_blue,,1,,,,,3,True,No,False,,2,,,,,,,0.0-15.0-0.0,,,,No,1068,,stimuli/hb_lb_r_first.jpg,,,134987,,prediction_trial,37,image-button-response,,
1577,3_ramp_blue,,,,,,,3,True,,,,,,,,,,,0.0-15.0-1.0,,,,,,,['stimuli/hb_lb_r.mp4'],,,143277,,video_trial,38,video-button-response,,
1577,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-15.0-2.0,,,,0,561,,stimuli/hb_lb_r_last.jpg,,,143842,,feedback_trial,39,image-button-response,,
1577,3_ramp_blue,,0,,,,,3,False,No,False,,1,,,,,,,0.0-16.0-0.0,,,,Yes,2120,,stimuli/lr_hy_r_first.jpg,,,145971,,prediction_trial,40,image-button-response,,
1577,3_ramp_blue,,,,,,,3,False,,,,,,,,,,,0.0-16.0-1.0,,,,,,,['stimuli/lr_hy_r.mp4'],,,153928,,video_trial,41,video-button-response,,
1577,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-16.0-2.0,,,,0,515,,stimuli/lr_hy_r_last.jpg,,,154449,,feedback_trial,42,image-button-response,,
1577,3_ramp_blue,,0,,,,,3,False,Yes,True,,3,,,,,,,0.0-17.0-0.0,,,,No,856,,stimuli/lr_lb_r_first.jpg,,,155310,,prediction_trial,43,image-button-response,,
1577,3_ramp_blue,,,,,,,3,False,,,,,,,,,,,0.0-17.0-1.0,,,,,,,['stimuli/lr_lb_r.mp4'],,,163597,,video_trial,44,video-button-response,,
1577,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-17.0-2.0,,,,0,397,,stimuli/lr_lb_r_last.jpg,,,164001,,feedback_trial,45,image-button-response,,
1577,3_ramp_blue,,1,,,,,3,True,No,False,,0,,,,,,,0.0-18.0-0.0,,,,No,811,,stimuli/hb_hy_r_first.jpg,,,164820,,prediction_trial,46,image-button-response,,
1577,3_ramp_blue,,,,,,,3,True,,,,,,,,,,,0.0-18.0-1.0,,,,,,,['stimuli/hb_hy_r.mp4'],,,172596,,video_trial,47,video-button-response,,
1577,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-18.0-2.0,,,,0,558,,stimuli/hb_hy_r_last.jpg,,,173161,,feedback_trial,48,image-button-response,,
1577,3_ramp_blue,,1,,,,,3,True,No,False,,2,,,,,,,0.0-19.0-0.0,,,,No,1051,,stimuli/hb_lb_r_first.jpg,,,174219,,prediction_trial,49,image-button-response,,
1577,3_ramp_blue,,,,,,,3,True,,,,,,,,,,,0.0-19.0-1.0,,,,,,,['stimuli/hb_lb_r.mp4'],,,182507,,video_trial,50,video-button-response,,
1577,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-19.0-2.0,,,,0,570,,stimuli/hb_lb_r_last.jpg,,,183087,,feedback_trial,51,image-button-response,,
1577,3_ramp_blue,,1,,,,,3,True,No,False,,1,,,,,,,0.0-20.0-0.0,,,,No,1796,,stimuli/lr_hy_r_first.jpg,,,184890,,prediction_trial,52,image-button-response,,
1577,3_ramp_blue,,,,,,,3,True,,,,,,,,,,,0.0-20.0-1.0,,,,,,,['stimuli/lr_hy_r.mp4'],,,192836,,video_trial,53,video-button-response,,
1577,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-20.0-2.0,,,,0,558,,stimuli/lr_hy_r_last.jpg,,,193401,,feedback_trial,54,image-button-response,,
1577,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-21.0,,,,0,1580,," <p> Now we will ask you to make some different predictions.</p> <p>This time, we'll ask you to select one of four images that correctly shows where the block will end up.</p>",,,194982,,surprise_quiz_instructions,55,html-button-response,,
1577,3_ramp_blue,False,,False,,,"['<br><img src=stimuli/r_y_0.jpg style=width:307.2px></img', '<br><img src=stimuli/r_y_1.jpg style=width:307.2px></img', '<br><img src=stimuli/r_y_2.jpg style=width:307.2px></img', '<br><img src=stimuli/r_y_3.jpg style=width:307.2px></img']",3,,,,1,,,,,,,,0.0-22.0,,[0],,<br><img src=stimuli/r_y_2.jpg style=width:307.2px></img,5436,2,,,lr_hy_r,200421,,surprise_quiz,56,survey-multi-choice,,
1577,3_ramp_blue,False,,False,,,"['<br><img src=stimuli/b_y_0.jpg style=width:307.2px></img', '<br><img src=stimuli/b_y_1.jpg style=width:307.2px></img', '<br><img src=stimuli/b_y_2.jpg style=width:307.2px></img', '<br><img src=stimuli/b_y_3.jpg style=width:307.2px></img']",3,,,,0,,,,,,,,0.0-23.0,,[0],,<br><img src=stimuli/b_y_2.jpg style=width:307.2px></img,2517,2,,,hb_hy_r,202942,,surprise_quiz,57,survey-multi-choice,,
1577,3_ramp_blue,True,,True,,,"['<br><img src=stimuli/r_b_0.jpg style=width:307.2px></img', '<br><img src=stimuli/r_b_1.jpg style=width:307.2px></img', '<br><img src=stimuli/r_b_2.jpg style=width:307.2px></img', '<br><img src=stimuli/r_b_3.jpg style=width:307.2px></img']",3,,,,3,,,,,,,,0.0-24.0,,[0],,<br><img src=stimuli/r_b_3.jpg style=width:307.2px></img,3407,3,,,lr_lb_r,206353,,surprise_quiz,58,survey-multi-choice,,
1577,3_ramp_blue,True,,False,,,"['<br><img src=stimuli/b_b_0.jpg style=width:307.2px></img', '<br><img src=stimuli/b_b_1.jpg style=width:307.2px></img', '<br><img src=stimuli/b_b_2.jpg style=width:307.2px></img', '<br><img src=stimuli/b_b_3.jpg style=width:307.2px></img']",3,,,,2,,,,,,,,0.0-25.0,,[0],,<br><img src=stimuli/b_b_2.jpg style=width:307.2px></img,1585,2,,,hb_lb_r,207942,,surprise_quiz,59,survey-multi-choice,,
1577,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-26.0,,,,0,3129,,"<p>Thank you for participating!</p>You answered 7 out of 16 trials correctly, and will receive a $0.21 bonus.<p>Now you will complete a short survey before finishing the experiment.</p>",,,211073,,,60,html-button-response,,
1577,3_ramp_blue,,,,32,0.21,,3,,,,,,Non-Hispanic,,,,,Male,0.0-27.0,0.4375,,Black/African American,"{'age': '32', 'race': 'Black/African American', 'gender': 'Male', 'feedback': '', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",6435,,,,,217514,,exit_survey,61,survey-html-form,,
1605,3_ramp_blue,,,,,,,3,,,,,,,[],[],[],,,0.0-0.0,,,,,,,,True,,134,False,,0,preload,,
1605,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-1.0,,,,,,,,True,,11878,,,1,fullscreen,,
1605,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-2.0,,,,0,2831,,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:20px; max-width:900px;""><p><b>Description:</b> Welcome! You are invited to participate in a research study in cognitive psychology. You will be asked to perform various tasks on a computer which may include: looking at images or videos, listening to sounds, reading scenarios, or playing games. You may be asked a number of different questions about making judgments and intepreting people's actions. All information collected will remain confidential. </p> <p> <b>Risks and benefits:</b> Risks involved in this study are the same as those normally associated with using a computer (e.g., mild eye/arm strain). If you have any pre- existing conditions that might make reading and completing a computer-based survey strenuous for you, you should probably elect to not participate in this study. If at any time during the study you feel unable to participate because you are experiencing strain, you may end your participation without penalty. We cannot and do not guarantee or promise that you will receive any benefits from this study. Your decision whether or not to participate in this study will not affect your employment, medical care, and/or grades in school. </p><p><b>Time involvement:</b> Your participation in this experiment will take  5 minutes. </p><p><b> Payment:</b> If recruitment materials indicate payment (e.g., Prolific or other recruitment), you will receive compensation as indicated. </p><p><b>Subject's rights:</b> If you have read this notice and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. </p><p><b>Contact information:</b> If you have any questions, concerns or complaints about this research study, its procedures, or risks and benefits, you should ask the Protocol Director, (Professor Tobias Gerstenberg, Phone: (650) 725-2431; Email: gerstenberg@stanford.edu). </p><p><b>Independent contact:</b> If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team via email at irb2-manager@lists.stanford.edu, or via phone at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306. </p><p>You may want to print a copy of this consent form to keep. By clicking the button below, you acknowledge that you have read the above information, that you are 18 years of age, or older and give your consent to participate in our internet-based study and consent for us to analyze the resulting data. </p> </div><p> Do you agree with the terms of the experiment as explained above? </p>",,,14710,,,2,html-button-response,,
1605,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-3.0-0.0,,,,,17014,,,,,31724,,instructions_pt1,3,instructions,"[{'page_index': 0, 'viewing_time': 3630}, {'page_index': 1, 'viewing_time': 2208}, {'page_index': 2, 'viewing_time': 1505}, {'page_index': 3, 'viewing_time': 1451}, {'page_index': 4, 'viewing_time': 2294}, {'page_index': 5, 'viewing_time': 1936}, {'page_index': 6, 'viewing_time': 2838}, {'page_index': 7, 'viewing_time': 1152}]",
1605,3_ramp_blue,True,,,,,,3,,0,,,,,,,,,,0.0-3.0-1.0-0.0,,,,0,3094,,"<p> In this experiment, you will receive a bonus payment proportional to _________.</p>",,,34819,,comprehension_quiz,4,html-button-response,,
1605,3_ramp_blue,True,,,,,,3,,1,,,,,,,,,,0.0-3.0-1.0-1.0,,,,1,1664,,You will be asked to predict whether objects _________.,,,36484,,comprehension_quiz,5,html-button-response,,
1605,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-4.0,,,,0,974,,The experiment will now begin,,,37459,,,6,html-button-response,,
1605,3_ramp_blue,,0,,,,,3,False,No,False,,1,,,,,,,0.0-5.0-0.0,,,,Yes,9981,,stimuli/lr_hy_r_first.jpg,,,47442,,prediction_trial,7,image-button-response,,
1605,3_ramp_blue,,,,,,,3,False,,,,,,,,,,,0.0-5.0-1.0,,,,,,,['stimuli/lr_hy_r.mp4'],,,55346,,video_trial,8,video-button-response,,
1605,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-5.0-2.0,,,,0,1492,,stimuli/lr_hy_r_last.jpg,,,56838,,feedback_trial,9,image-button-response,,
1605,3_ramp_blue,,0,,,,,3,False,Yes,True,,3,,,,,,,0.0-6.0-0.0,,,,No,8339,,stimuli/lr_lb_r_first.jpg,,,65178,,prediction_trial,10,image-button-response,,
1605,3_ramp_blue,,,,,,,3,False,,,,,,,,,,,0.0-6.0-1.0,,,,,,,['stimuli/lr_lb_r.mp4'],,,73396,,video_trial,11,video-button-response,,
1605,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-6.0-2.0,,,,0,762,,stimuli/lr_lb_r_last.jpg,,,74158,,feedback_trial,12,image-button-response,,
1605,3_ramp_blue,,0,,,,,3,False,No,False,,0,,,,,,,0.0-7.0-0.0,,,,Yes,2354,,stimuli/hb_hy_r_first.jpg,,,76513,,prediction_trial,13,image-button-response,,
1605,3_ramp_blue,,,,,,,3,False,,,,,,,,,,,0.0-7.0-1.0,,,,,,,['stimuli/hb_hy_r.mp4'],,,84244,,video_trial,14,video-button-response,,
1605,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-7.0-2.0,,,,0,947,,stimuli/hb_hy_r_last.jpg,,,85191,,feedback_trial,15,image-button-response,,
1605,3_ramp_blue,,0,,,,,3,False,No,False,,2,,,,,,,0.0-8.0-0.0,,,,Yes,1882,,stimuli/hb_lb_r_first.jpg,,,87074,,prediction_trial,16,image-button-response,,
1605,3_ramp_blue,,,,,,,3,False,,,,,,,,,,,0.0-8.0-1.0,,,,,,,['stimuli/hb_lb_r.mp4'],,,95278,,video_trial,17,video-button-response,,
1605,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-8.0-2.0,,,,0,1107,,stimuli/hb_lb_r_last.jpg,,,96386,,feedback_trial,18,image-button-response,,
1605,3_ramp_blue,,1,,,,,3,True,Yes,True,,3,,,,,,,0.0-9.0-0.0,,,,Yes,2287,,stimuli/lr_lb_r_first.jpg,,,98674,,prediction_trial,19,image-button-response,,
1605,3_ramp_blue,,,,,,,3,True,,,,,,,,,,,0.0-9.0-1.0,,,,,,,['stimuli/lr_lb_r.mp4'],,,106877,,video_trial,20,video-button-response,,
1605,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-9.0-2.0,,,,0,582,,stimuli/lr_lb_r_last.jpg,,,107460,,feedback_trial,21,image-button-response,,
1605,3_ramp_blue,,1,,,,,3,True,No,False,,2,,,,,,,0.0-10.0-0.0,,,,No,1631,,stimuli/hb_lb_r_first.jpg,,,109092,,prediction_trial,22,image-button-response,,
1605,3_ramp_blue,,,,,,,3,True,,,,,,,,,,,0.0-10.0-1.0,,,,,,,['stimuli/hb_lb_r.mp4'],,,117295,,video_trial,23,video-button-response,,
1605,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-10.0-2.0,,,,0,531,,stimuli/hb_lb_r_last.jpg,,,117826,,feedback_trial,24,image-button-response,,
1605,3_ramp_blue,,1,,,,,3,True,No,False,,1,,,,,,,0.0-11.0-0.0,,,,No,9065,,stimuli/lr_hy_r_first.jpg,,,126892,,prediction_trial,25,image-button-response,,
1605,3_ramp_blue,,,,,,,3,True,,,,,,,,,,,0.0-11.0-1.0,,,,,,,['stimuli/lr_hy_r.mp4'],,,134779,,video_trial,26,video-button-response,,
1605,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-11.0-2.0,,,,0,791,,stimuli/lr_hy_r_last.jpg,,,135570,,feedback_trial,27,image-button-response,,
1605,3_ramp_blue,,1,,,,,3,True,No,False,,2,,,,,,,0.0-12.0-0.0,,,,No,3273,,stimuli/hb_lb_r_first.jpg,,,138844,,prediction_trial,28,image-button-response,,
1605,3_ramp_blue,,,,,,,3,True,,,,,,,,,,,0.0-12.0-1.0,,,,,,,['stimuli/hb_lb_r.mp4'],,,147076,,video_trial,29,video-button-response,,
1605,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-12.0-2.0,,,,0,552,,stimuli/hb_lb_r_last.jpg,,,147630,,feedback_trial,30,image-button-response,,
1605,3_ramp_blue,,1,,,,,3,True,Yes,True,,3,,,,,,,0.0-13.0-0.0,,,,Yes,2397,,stimuli/lr_lb_r_first.jpg,,,150027,,prediction_trial,31,image-button-response,,
1605,3_ramp_blue,,,,,,,3,True,,,,,,,,,,,0.0-13.0-1.0,,,,,,,['stimuli/lr_lb_r.mp4'],,,158227,,video_trial,32,video-button-response,,
1605,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-13.0-2.0,,,,0,815,,stimuli/lr_lb_r_last.jpg,,,159043,,feedback_trial,33,image-button-response,,
1605,3_ramp_blue,,1,,,,,3,True,No,False,,0,,,,,,,0.0-14.0-0.0,,,,No,1762,,stimuli/hb_hy_r_first.jpg,,,160806,,prediction_trial,34,image-button-response,,
1605,3_ramp_blue,,,,,,,3,True,,,,,,,,,,,0.0-14.0-1.0,,,,,,,['stimuli/hb_hy_r.mp4'],,,168545,,video_trial,35,video-button-response,,
1605,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-14.0-2.0,,,,0,603,,stimuli/hb_hy_r_last.jpg,,,169149,,feedback_trial,36,image-button-response,,
1605,3_ramp_blue,,1,,,,,3,True,Yes,True,,3,,,,,,,0.0-15.0-0.0,,,,Yes,3227,,stimuli/lr_lb_r_first.jpg,,,172377,,prediction_trial,37,image-button-response,,
1605,3_ramp_blue,,,,,,,3,True,,,,,,,,,,,0.0-15.0-1.0,,,,,,,['stimuli/lr_lb_r.mp4'],,,180578,,video_trial,38,video-button-response,,
1605,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-15.0-2.0,,,,0,991,,stimuli/lr_lb_r_last.jpg,,,181570,,feedback_trial,39,image-button-response,,
1605,3_ramp_blue,,1,,,,,3,True,No,False,,0,,,,,,,0.0-16.0-0.0,,,,No,1544,,stimuli/hb_hy_r_first.jpg,,,183115,,prediction_trial,40,image-button-response,,
1605,3_ramp_blue,,,,,,,3,True,,,,,,,,,,,0.0-16.0-1.0,,,,,,,['stimuli/hb_hy_r.mp4'],,,190828,,video_trial,41,video-button-response,,
1605,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-16.0-2.0,,,,0,600,,stimuli/hb_hy_r_last.jpg,,,191428,,feedback_trial,42,image-button-response,,
1605,3_ramp_blue,,1,,,,,3,True,No,False,,2,,,,,,,0.0-17.0-0.0,,,,No,1743,,stimuli/hb_lb_r_first.jpg,,,193172,,prediction_trial,43,image-button-response,,
1605,3_ramp_blue,,,,,,,3,True,,,,,,,,,,,0.0-17.0-1.0,,,,,,,['stimuli/hb_lb_r.mp4'],,,201378,,video_trial,44,video-button-response,,
1605,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-17.0-2.0,,,,0,873,,stimuli/hb_lb_r_last.jpg,,,202252,,feedback_trial,45,image-button-response,,
1605,3_ramp_blue,,0,,,,,3,False,No,False,,1,,,,,,,0.0-18.0-0.0,,,,Yes,2598,,stimuli/lr_hy_r_first.jpg,,,204850,,prediction_trial,46,image-button-response,,
1605,3_ramp_blue,,,,,,,3,False,,,,,,,,,,,0.0-18.0-1.0,,,,,,,['stimuli/lr_hy_r.mp4'],,,212761,,video_trial,47,video-button-response,,
1605,3_ramp_blue,,,,,,,3,,,,,,,,,,,,0.0-18.0-2.0,,,,0,1002,,stimuli/lr_hy_r_last.jpg,,,213764,,feedback_trial,48,image-button-response,,
1605,3_ramp_blue,,1,,,,,3,True,No,False,,0,,,,,,,0.0-19.0-0.0,,,,No,1559,,stimuli/hb_hy_r_first.jpg,,,215324,,prediction_trial,49,image-button-response,,
1605,3_ramp_blue,,,,,,,3,True,,,,,,,,,,,0.0-19.0-1.0,,,,,,,['stimuli/hb_hy_r.mp4'],,,223044,,video_trial,50,video-button-response,,
